cervix_area,os_area,walls_area,speculum_area,artifacts_area,cervix_artifacts_area,os_artifacts_area,walls_artifacts_area,speculum_artifacts_area,cervix_specularities_area,os_specularities_area,walls_specularities_area,speculum_specularities_area,specularities_area,area_h_max_diff,rgb_cervix_r_mean,rgb_cervix_r_std,rgb_cervix_r_mean_minus_std,rgb_cervix_r_mean_plus_std,rgb_cervix_g_mean,rgb_cervix_g_std,rgb_cervix_g_mean_minus_std,rgb_cervix_g_mean_plus_std,rgb_cervix_b_mean,rgb_cervix_b_std,rgb_cervix_b_mean_minus_std,rgb_cervix_b_mean_plus_std,rgb_total_r_mean,rgb_total_r_std,rgb_total_r_mean_minus_std,rgb_total_r_mean_plus_std,rgb_total_g_mean,rgb_total_g_std,rgb_total_g_mean_minus_std,rgb_total_g_mean_plus_std,rgb_total_b_mean,rgb_total_b_std,rgb_total_b_mean_minus_std,rgb_total_b_mean_plus_std,hsv_cervix_h_mean,hsv_cervix_h_std,hsv_cervix_s_mean,hsv_cervix_s_std,hsv_cervix_v_mean,hsv_cervix_v_std,hsv_total_h_mean,hsv_total_h_std,hsv_total_s_mean,hsv_total_s_std,hsv_total_v_mean,hsv_total_v_std,fit_cervix_hull_rate,fit_cervix_hull_total,fit_cervix_bbox_rate,fit_cervix_bbox_total,fit_circle_rate,fit_circle_total,fit_ellipse_rate,fit_ellipse_total,fit_ellipse_goodness,dist_to_center_cervix,dist_to_center_os,experts::0,experts::1,experts::2,experts::3,experts::4,experts::5,consensus
0.31789887977100001,0.0089747948552500005,0.142670408926,0.264625303491,0.051382181987200001,0.022907455980500001,0.0,0.00029148295064599999,0.016850305281999999,0.0033511942849800001,0.0,0.0,0.204350736266,0.056411025666099998,0.300466440625,72.560894788400006,19.990110418499999,52.570784369899997,92.551005206900001,56.272374512600003,17.064522756599999,39.207851755900002,73.336897269199994,84.614134506400006,27.884325480499999,56.729809025900003,112.498459987,101.685678512,55.1033100613,46.582368450700002,156.78898857300001,80.899135482000005,50.606872707500003,30.292262774499999,131.506008189,113.311731608,61.0889886593,52.222742948200001,174.400720267,4.1559179824100001,2.6913199964199999,87.297616074700002,27.363927797799999,87.261473000699993,26.895496298800001,4.1128134519000001,2.54292365992,81.272271135400004,32.118904383199997,118.526991698,61.029658228800002,0.94214821693499995,0.33741918103399998,0.83217996129799998,0.38200737166900001,0.61186896917199995,0.51955385186699998,0.96493654785600003,0.32945055348699998,178.01931911599999,0.327891145853,0.48670198897400002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.55102782467800004,0.0075833088427399997,0.096114110808900005,0.24142282917300001,0.056712884262200003,0.012370019564000001,0.0,0.132462549544,0.039886493519500001,0.0036945153566000002,0.0,0.0,0.090613736094199995,0.02391200529,0.067048389316599996,46.969042376799997,25.381677097400001,21.5873652794,72.350719474200005,35.246707078299998,18.2114880946,17.035218983699998,53.458195172899998,58.901680984499997,32.791009959199997,26.1106710253,91.692690943800002,75.461672217900002,57.0598953573,18.401776860599998,132.52156757500001,57.700443279799998,45.906089644700003,11.7943536351,103.60653292400001,84.187331627199995,57.111269029500001,27.076062597699998,141.29860065700001,4.3259548643099999,2.3516886013599998,101.32798331799999,41.730324357999997,62.930215017400002,32.303186777599997,4.1481344265000004,2.4519212934999999,91.1974064459,38.062851329600001,88.821760506499999,57.356268716099997,0.89766226852599995,0.61384759502399999,0.82364711122199996,0.66900960031300005,0.64077036632399997,0.85994586147800001,0.970143503676,0.56798589341700001,86.659527428800004,0.57022291094499999,0.53290725482000001,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.57013533935299998,0.0085532084601100001,0.21217080557699999,0.26268240691700001,0.052376992381999998,0.015784514377699999,0.0,0.021698158420299998,0.0105019805098,0.0020457679703000001,0.0,0.0033618602485799998,0.00019811953257499999,0.0031103056426299998,0.053062363358799998,42.371042348899998,17.401836632799998,24.969205716200001,59.772878981700003,30.377710123300002,13.2177517378,17.159958385500001,43.5954618612,62.908623619099998,20.9572951267,41.951328492499997,83.865918745800002,69.803983395399996,43.8149200322,25.9890633632,113.618903428,45.707416976899999,26.629182197900001,19.078234778999999,72.3365991748,121.205849579,79.048550092799999,42.157299485999999,200.25439967200001,4.4732668233800004,2.8931103255599999,129.189232938,25.850224611800002,63.232991547399998,21.569742308799999,4.5419783041699997,2.94717528828,146.21487436300001,31.481975010900001,121.39625477600001,79.007066038000005,0.90017946450700004,0.633357415752,0.78163955164300003,0.72940953174000001,0.57728743488099998,0.98761085882699995,0.94408208797000004,0.60390441320499999,101.94039188399999,0.51713199876000004,0.55494085596499998,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.45640276609300001,0.0069229751559700004,0.11876339779599999,0.372608085162,0.0470793163954,0.010110421599900001,0.0,0.0099449410411799992,0.029686305869999999,0.0051110146223900003,0.0,0.0103918376721,0.14445259952200001,0.057396772139500001,0.461644334923,63.525568562300002,23.715460974900001,39.810107587499999,87.241029537200006,47.450543783999997,19.834743877299999,27.615799906700001,67.285287661300003,87.799416034900005,41.5341820501,46.265233984799998,129.33359808500001,95.577849480799998,57.639912478900001,37.937937001900004,153.21776195999999,73.231090198900006,52.571685491499998,20.6594047074,125.80277569,106.88467684699999,59.211378056999997,47.673298789599997,166.096054904,4.35213494045,2.62065065603,106.944463047,45.023801178100001,90.188114435700001,39.869723851899998,4.0546592818500002,2.5311508921099999,89.786677728300006,41.584766632499999,112.49574782000001,59.0360508196,0.931576460198,0.48992518123000001,0.85516876583599999,0.53369905956100006,0.61669646397099998,0.74007683318700002,0.96569377432000003,0.47261645278199998,75.267156527699996,0.311316176858,0.596118801192,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.56089766676700004,0.0091347520591300007,0.14788527308499999,0.29430012600700001,0.0050613297336999999,0.0090236241538900006,0.0,0.0,0.0,0.00308371458383,0.0,0.0021525451150799998,0.043532576771200003,0.014709663989,0.31623192872599998,89.798431616200006,16.849075282000001,72.949356334100003,106.647506898,66.168467746800005,13.784245633999999,52.384222112800003,79.952713380800006,102.775815936,31.661283233900001,71.1145327017,134.43709917000001,106.26405454099999,34.329929173799997,71.934125366800004,140.59398371399999,79.204423001600006,29.542994880599998,49.661428121,108.74741788199999,115.341781568,41.6121198811,73.729661687199993,156.95390144999999,4.1148156280699997,2.6999442545500001,91.647364319499999,26.260833204200001,106.582252958,28.8721373815,4.0267019795700003,2.7367980625300001,84.259251322500006,25.855508499300001,119.69074194300001,40.049768271300003,0.95396584558800002,0.58796409678700001,0.77669740706900003,0.722157254114,0.64602370275800003,0.86823078529700004,0.97893594479299995,0.572966668299,101.926838399,0.61885255430999997,0.40418064198800002,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.64260052669199996,0.0097819040429700001,0.27872818896399998,0.084793164914899993,0.015462161549599999,0.024061856328000002,0.0,0.0,0.0,0.010547411733899999,0.0,0.019385329043399999,0.055490978388899999,0.016852591104999998,0.085102780890899996,98.285912121500004,40.558467737000001,57.727444384499996,138.84437985899999,71.148431216700004,32.500509105600003,38.647922111200003,103.648940322,127.19883310900001,54.669192558699997,72.5296405502,181.868025668,103.658301087,49.345440496899997,54.312860590500001,153.00374158400001,75.707518000600004,39.582202130100001,36.125315870500003,115.289720131,127.803475216,59.442568484600002,68.360906730899998,187.2460437,4.3194633113199998,2.8387513450199999,109.537050697,31.6392990535,128.361417402,53.798510092500003,4.2739839200900001,2.8080523936700001,103.72716251999999,30.4791681325,129.54917099299999,58.507964715699998,0.93865820159000002,0.68459480309599996,0.84583555352399997,0.75972276645799997,0.53180343470000002,1.2083421895399999,0.97755458110899995,0.65735513812699997,143.725929404,0.25920443156400003,0.30705785231299998,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.64002798170599995,0.0027183840816900002,0.12783268553300001,0.36150979960000001,0.0031107258244200001,0.0048602966016099997,0.0,0.0,0.0,0.00113359714844,0.0,0.0,0.043687260656000003,0.016518906739799999,0.22630592511100001,20.126310760799999,11.8916342633,8.2346764974299997,32.017945024100001,16.687958915599999,9.4808169923100003,7.20714192325,26.168775907899999,23.199412397,12.4435987088,10.7558136882,35.643011105799999,31.156197957500002,34.615623841500003,-3.4594258840499998,65.771821798999994,24.730716717300002,31.420602402699998,-6.6898856853900002,56.151319119999997,37.821543152399997,37.800638013399997,0.020905139064799998,75.622181165800001,4.0627519295200001,2.3165802046200001,72.289205780499998,44.229966450500001,24.362001672000002,13.061248281499999,4.1431812580200003,2.4318172115899999,83.098244024300001,48.884027212699998,38.985470954199997,37.966757805900002,0.93051887302900005,0.68781837774300003,0.84719113211499997,0.75547058679500001,0.593065925296,1.0791852210799999,0.96718208200400002,0.66174507738999999,104.958065167,0.60894946789299997,0.43918633027100001,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.55897172152600005,0.0089848912233399993,0.208051727499,0.27457759725199998,0.026364438310600001,0.047165960808599999,0.0,0.0,0.0,0.0127442976525,0.00028192839018900001,0.0,0.463405939785,0.134364591497,0.094924308040599994,53.384621268799997,31.0167104322,22.3679108366,84.401331701100005,56.298417104199999,29.586263063699999,26.712154040600002,85.884680167900001,128.91089449699999,51.677223460199997,77.233671037099995,180.588117958,100.049636315,81.129416058700002,18.920220256,181.17905237299999,92.314394959799998,69.278308899899997,23.036086059999999,161.59270386,127.960288499,49.248359937700002,78.711928561600004,177.20864843699999,3.78108612171,2.4478713719599998,144.237855086,49.3533223664,128.97659259400001,51.686014020000002,4.1707267232799996,2.15114264237,123.79688418400001,50.252355747199999,149.73955782199999,66.167583903400001,0.91661922714599997,0.60981889204499995,0.72936226419100003,0.76638420846400002,0.58883010523500001,0.94929202253099998,0.93965770707999996,0.59486738342500001,116.98294528300001,0.49144760739100002,0.51330975183799998,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.535768358823,0.0104688772551,0.19977652331500001,0.29197414369399999,0.00512165583318,0.0095594593238600006,0.0,0.0,0.0,0.0032569204742499999,0.0,0.0,0.12666827353099999,0.038728815634799997,0.29887781107700001,96.173776383299995,20.967873349000001,75.205903034399995,117.141649732,75.9740559042,15.5718766652,60.402179238999999,91.545932569399994,130.94254420999999,35.796810537200002,95.145733672700004,166.73935474699999,108.874461207,43.341361011799997,65.533100195100005,152.21582221899999,86.793409580700001,38.404915147799997,48.388494432999998,125.198324728,136.29325651400001,44.4211195508,91.872136963700001,180.71437606500001,4.4742374254900001,2.9127315399499998,101.46332002299999,30.313266206200002,131.479446663,35.800664373399997,4.3689534871799998,2.83409483861,93.164589047800007,32.700106013099997,138.00475729799999,45.691481595600003,0.89392148850599995,0.59934610109700004,0.79745900893800004,0.67184438675500002,0.61635305225000003,0.869255626896,0.94656312344299998,0.56601440046999996,100.588982444,0.320813525228,0.29290616641900002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.28092133380599998,0.0032756771889799999,0.167750735678,0.38945801111400002,0.00149720375023,0.0053296192565599997,0.0,0.0,0.0,0.0,0.0,0.0,0.12785060463799999,0.049792442202199999,0.18183064492000001,60.995499559700001,22.743765903300002,38.251733656399999,83.739265463099997,49.565435749099997,16.041129107500002,33.524306641700001,65.606564856600002,57.711352197499998,21.137302593400001,36.574049604099997,78.8486547909,94.761069749200004,57.491033612499997,37.2700361367,152.25210336200001,78.821218651999999,50.367531977299997,28.4536866748,129.188750629,106.543972864,55.605181661700001,50.938791202700003,162.14915452599999,3.4660860912000002,2.2728290431499998,54.633246730700002,21.490307465899999,63.805730995399998,23.506156934700002,4.1455382423699998,2.46676032405,75.361680177300002,32.489590785799997,110.82788009399999,56.7073667011,0.97852012940699995,0.28708794572899998,0.813545154223,0.34530515282099999,0.76992461173100002,0.364868624182,0.98700309999299995,0.28462051822099999,26.673056641599999,0.20305552155199999,0.23596735063400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
