cervix_area,os_area,walls_area,speculum_area,artifacts_area,cervix_artifacts_area,os_artifacts_area,walls_artifacts_area,speculum_artifacts_area,cervix_specularities_area,os_specularities_area,walls_specularities_area,speculum_specularities_area,specularities_area,area_h_max_diff,rgb_cervix_r_mean,rgb_cervix_r_std,rgb_cervix_r_mean_minus_std,rgb_cervix_r_mean_plus_std,rgb_cervix_g_mean,rgb_cervix_g_std,rgb_cervix_g_mean_minus_std,rgb_cervix_g_mean_plus_std,rgb_cervix_b_mean,rgb_cervix_b_std,rgb_cervix_b_mean_minus_std,rgb_cervix_b_mean_plus_std,rgb_total_r_mean,rgb_total_r_std,rgb_total_r_mean_minus_std,rgb_total_r_mean_plus_std,rgb_total_g_mean,rgb_total_g_std,rgb_total_g_mean_minus_std,rgb_total_g_mean_plus_std,rgb_total_b_mean,rgb_total_b_std,rgb_total_b_mean_minus_std,rgb_total_b_mean_plus_std,hsv_cervix_h_mean,hsv_cervix_h_std,hsv_cervix_s_mean,hsv_cervix_s_std,hsv_cervix_v_mean,hsv_cervix_v_std,hsv_total_h_mean,hsv_total_h_std,hsv_total_s_mean,hsv_total_s_std,hsv_total_v_mean,hsv_total_v_std,fit_cervix_hull_rate,fit_cervix_hull_total,fit_cervix_bbox_rate,fit_cervix_bbox_total,fit_circle_rate,fit_circle_total,fit_ellipse_rate,fit_ellipse_total,fit_ellipse_goodness,dist_to_center_cervix,dist_to_center_os,experts::0,experts::1,experts::2,experts::3,experts::4,experts::5,consensus
0.33465207987599999,0.0027274720134899998,0.054514793280200001,0.26521354598899999,0.16595531090599999,0.0062665538990200002,0.0,0.034324216119400001,0.0090773099074400003,0.0013813151627000001,0.0042387242452400003,0.0,0.13712037720100001,0.037418568769600001,0.347649995652,136.60196477299999,46.272693181000001,90.329271591799994,182.87465795400001,82.407184099399998,26.533505960700001,55.873678138700001,108.94069005999999,196.65247056000001,63.572919948699997,133.07955061199999,260.22539050900002,110.241465027,56.944859397400002,53.296605630000002,167.18632442500001,76.407073496300001,44.545685535499999,31.861387960799998,120.952759032,136.57977199300001,73.100204893599994,63.479567098899999,209.67997688599999,4.4259734613999999,3.0060954394900001,143.65735056700001,25.751500211700002,196.80262881799999,63.312714341899998,4.2436787519300001,2.7857349037099999,106.671553561,39.278662184700003,139.00113575099999,72.477167508199997,0.89269704876800005,0.37487754702199999,0.81125127869299996,0.41251346982800002,0.58085056797099999,0.57614143521500005,0.94722252379799998,0.35329827096400002,100.911343444,0.25645475298999998,0.40425719991999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.44133214193800002,0.00239289926394,0.157184232186,0.204246273108,0.052486419724599997,0.0,0.0,0.31596784515499998,0.0031774228407599999,0.010092958806900001,0.0,0.0,0.097199056330499994,0.027827439263299999,0.27828327729699998,129.52626948400001,59.3369026361,70.189366847700001,188.86317212,73.982133702799999,34.630387928600001,39.351745774199998,108.61252163100001,156.66128853500001,72.376620738400007,84.284667796400001,229.037909273,133.55119452900001,63.423112420599999,70.128082108200005,196.97430694900001,83.515205598600005,45.088412311799999,38.426793286799999,128.60361791,141.22207766,67.361492169200005,73.860585490399998,208.583569829,4.1876824207199999,2.9460254341100001,130.104648424,24.989313293399999,157.55281607200001,71.732135507699994,3.9525997614900001,2.82463090741,108.819320631,30.646155881199999,147.697599309,68.707443448199996,0.97352713430799998,0.453333170063,0.87690871141600002,0.50328173981199997,0.65817966734,0.670534451059,0.96624525574300002,0.45674960814999999,65.515920452700001,0.56675882468500005,0.49179095694899999,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0.48632253058000002,0.017873068604400001,0.21171130678,0.24566183913799999,0.039998364892600002,0.0,0.0,0.0031679657517,0.0015631656080300001,0.00366359919331,0.0,0.000954353439438,0.0,0.0024521208855799999,0.078269102555699993,113.9087868,46.3955796642,67.513207136099993,160.304366464,67.348045072100007,30.9462950779,36.401749994200003,98.294340150099998,191.46769873100001,51.538431738900002,139.92926699200001,243.00613046999999,101.608208635,41.392987175800002,60.215221459600002,143.001195811,61.537657352099998,26.7999896816,34.737667670500002,88.337647033600007,183.92700578,53.077406463300001,130.849599316,237.00441224299999,4.5666041137600004,3.0474424408299998,167.33328093399999,23.277554902399999,191.471804771,51.543287170200003,4.6110911329600004,3.0469366721900002,170.203128061,21.391209266699999,183.92995689700001,53.080447602500001,0.94641310982100002,0.51385861579199998,0.87596246339499995,0.555186495886,0.60408767731799995,0.80505289023399995,0.964173828766,0.50439300058799996,84.437573652799998,0.46657497127199998,0.49192822967099997,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.38383883603399999,0.00663631513538,0.15849958125899999,0.37785092142299997,0.046452513215300001,0.0,0.0,0.010740700456799999,0.0136568160454,0.00153518321597,0.0,0.00062601381668899998,0.0910526208433,0.035067471590899998,0.46835670684500003,144.46739779699999,47.2306571154,97.236740681699999,191.698054912,81.794487053899999,28.266595368099999,53.5278916858,110.061082422,203.30888267700001,54.882225523499997,148.42665715300001,258.19110819999997,121.085288499,53.945306397400003,67.139982101800001,175.03059489699999,77.969392878099995,43.222269879199999,34.747122998999998,121.191662757,144.94095623499999,71.810005288400006,73.130950946900001,216.75096152399999,4.3990783217500002,3.0137033781999998,150.942409545,23.2355986112,203.40787199600001,54.898264960699997,4.0888373171000003,2.7485921419400001,114.390621939,40.8996766761,149.19534311300001,69.817581123799997,0.94210791974899999,0.40742554858899999,0.87996897115200001,0.43619587578399999,0.58811549976800004,0.65265893550800003,0.96119635726599995,0.39933446806400003,66.491784714800005,0.371283043388,0.63237456964000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.61302647577400005,0.0077569039469199998,0.091303365487999999,0.235390339276,0.0,0.0,0.0,0.0,0.0,0.00110862100589,0.0,0.0,0.0101631146444,0.0030735697492199998,0.333753731976,124.988153998,43.919992458999999,81.068161539000002,168.90814645699999,77.244273933800002,24.348014783099998,52.896259150699997,101.592288717,179.98589049399999,66.829807122199995,113.156083372,246.81569761700001,117.528096836,40.944848094400001,76.5832487415,158.47294493000001,76.391237264899999,24.552771497999998,51.838465766900001,100.944008763,157.002243951,64.414328332599993,92.5879156182,221.41657228299999,4.4273739864800001,3.0142812304,139.18915711899999,26.866523815000001,180.15216329099999,66.599893568699997,4.3335755657000004,2.9420264351699998,122.464963142,32.9748696204,157.54724542,63.939001326800003,0.96898632751000002,0.63264718848000001,0.76957785935199996,0.79657499020400002,0.65174937597000004,0.94058621055299996,0.98836548014699999,0.62024270180300001,88.033412183199999,0.593152393853,0.36453869310199999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.57611384189299997,0.0042086608350199997,0.184990674365,0.12596757061,0.073500995470700006,0.024559002578900001,0.0275950594746,0.041226616272599999,0.0,0.0084222924405799992,0.0,0.0,0.0,0.0048521992554900004,0.051113370068100003,140.77406412900001,53.4548585605,87.319205568100003,194.228922689,88.999596675800007,34.898367112099997,54.1012295636,123.897963788,203.50728637099999,68.632230203299997,134.87505616799999,272.13951657400003,113.933073325,54.151717194600003,59.781356130299997,168.08479051899999,74.684114175199994,33.619701647900001,41.0644125273,108.30381582299999,158.57472693,77.991981781199996,80.582745148599997,236.56670871099999,4.4667814935100001,3.0258819075900001,140.78106392699999,25.298143957899999,203.53853869299999,68.595574708599997,4.4059616103800003,2.9542277890199999,126.313715346,30.535373536400002,158.965994808,77.483497788600005,0.955187509579,0.60314214341700001,0.83806213683599995,0.68743571218699995,0.70870488604799997,0.81291078026100005,0.99688019460400001,0.577916829937,63.525778791500002,0.27721429864800001,0.31614946803100002,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0.56371681044099997,0.0049403774048800003,0.21889563500799999,0.22768617414600001,0.0,0.0,0.0,0.0,0.0,0.0058107494797700002,0.0012708981337499999,0.0,0.0016210895925999999,0.0036674666927900001,0.36379318911199998,105.992332303,50.540009291899999,55.452323011200001,156.53234159499999,58.444829456100003,29.833396651099999,28.611432805,88.2782261073,184.418518519,77.808816884899997,106.609701634,262.22733540299998,108.09413572699999,47.296449024399998,60.797686702500002,155.39058475100001,62.4177360893,28.309231555099998,34.108504534200002,90.726967644400005,170.246234571,72.595093446299998,97.651141124600002,242.841328017,4.5214998674700002,3.0080582263000002,165.57275093499999,36.0243433407,184.47963234100001,77.779760856899998,4.45008173014,2.9782647549600001,152.82453406600001,35.9714182405,170.416159507,72.437231719899998,0.95444709703700004,0.59062132641099996,0.82002840476200001,0.68743571218699995,0.72124929633799995,0.78158386192200002,0.99551539663699995,0.56625624510200001,61.200753822499998,0.46777333435099999,0.41602098573099999,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.53357400145599998,0.0073729418295499999,0.13709070692299999,0.21673021015800001,0.0,0.0,0.0,0.0,0.0,0.0077454823475800001,0.0128715321764,0.0,0.28843346413100002,0.066645033307199994,0.074705081619200003,97.253388170299999,32.535610728499996,64.717777441799996,129.78899889900001,74.060328334600001,27.256470879199998,46.803857455399999,101.316799214,184.25437340299999,53.401659841300003,130.85271356199999,237.656033245,121.89025458,65.2165900448,56.673664535,187.10684462500001,89.034225607400003,49.477005515099997,39.5572200923,138.511231122,140.52145682299999,63.777512551400001,76.743944271700002,204.29896937500001,4.6842567966499997,2.9927358006300002,149.49991407900001,27.6525413249,184.635692928,53.152171560600003,4.7482973283399996,2.5903980998099998,136.46702953600001,37.767807311799999,171.97094497000001,65.874234263399998,0.97685385467100005,0.54621681524300003,0.82338978183900002,0.64802115987499997,0.73623089076699999,0.72473731834300004,0.99243919657199997,0.53763898413,57.8227561307,0.44346371307900001,0.49373209434499998,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0.52238170321999999,0.017228413700899999,0.15283113686300001,0.25204750983500002,0.0,0.0,0.0,0.0,0.0,0.0014474992803899999,0.013859854502900001,2.8671485885200002e-05,0.061876633494099997,0.016356656543899999,0.22424010309600001,122.708536714,34.619440242899998,88.089096470900003,157.327976957,77.896717819100004,19.817607234600001,58.0791105845,97.714325053600007,168.04346197500001,48.430925899999998,119.61253607499999,216.47438787499999,120.21974493,41.635077560699997,78.5846673697,161.85482249099999,80.903360109700003,31.309995664199999,49.593364445500001,112.21335577399999,147.62123151,50.1227668816,97.498464627999994,197.74399839099999,4.3803203378099997,2.9874499386600002,130.97641371399999,28.224680445000001,168.295285084,48.134396156000001,4.2416996585,2.88100729641,112.62960729300001,33.006351118300003,150.303064998,50.941439232699999,0.92458261168300004,0.56499191810299998,0.87334362568000001,0.59813993926300002,0.58485108049699996,0.89318754917300003,0.97017436192399997,0.53844105113600005,126.58980118300001,0.19219382865000001,0.30153848697699998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.306174823476,0.0015562693043499999,0.12267633468899999,0.31662614913699999,0.0,0.0,0.0,0.0,0.0,0.00107985051481,0.0,0.0,0.0927138851427,0.029688724529799999,0.13797787992499999,127.702749072,36.527910327299999,91.174838745100004,164.23065940000001,83.192993655999999,24.091597680300001,59.101395975700001,107.28459133600001,162.71341220100001,41.913871254,120.799540947,204.627283455,121.569917589,55.556908676900001,66.013008912199993,177.12682626599999,85.102964586599995,43.344134992900003,41.7588295937,128.447099579,129.32130436899999,50.030259296799997,79.291045072399996,179.351563666,4.3436262546600002,2.9780657179899999,125.638999721,16.183246237799999,163.947183099,41.6818414428,4.0894244196700003,2.6883975596499998,98.692107293299998,28.7206014022,138.193077733,56.103098150199997,0.97479379276099998,0.31409188871499999,0.80066160027900002,0.38240228252399999,0.75926077252699997,0.40325384183399998,0.98474683828999998,0.31091729525900003,40.248416890000001,0.26167809063500003,0.23348637957900001,1.0,0.0,1.0,0.0,0.0,0.0,0.0
